Year,Month,Complex,Island,KLPreyGroup,freq,N
1996,10,SPReefPoint,St. Paul,Eelpout,0,6
1996,10,SPReefPoint,St. Paul,Flatfish,0,6
1996,10,SPReefPoint,St. Paul,GBBM,1,6
1996,10,SPReefPoint,St. Paul,GMGM,0,6
1996,10,SPReefPoint,St. Paul,Gadus,0,6
1996,10,SPReefPoint,St. Paul,Gonatid,0,6
1996,10,SPReefPoint,St. Paul,Gonatus,0,6
1996,10,SPReefPoint,St. Paul,Hake,0,6
1996,10,SPReefPoint,St. Paul,Herring,0,6
1996,10,SPReefPoint,St. Paul,HexSable,5,6
1996,10,SPReefPoint,St. Paul,Lamprey,0,6
1996,10,SPReefPoint,St. Paul,Lumpsucker,0,6
1996,10,SPReefPoint,St. Paul,Myctophid,0,6
1996,10,SPReefPoint,St. Paul,Octopus,0,6
1996,10,SPReefPoint,St. Paul,Poacher,0,6
1996,10,SPReefPoint,St. Paul,Pollock,6,6
1996,10,SPReefPoint,St. Paul,Prickleback,0,6
1996,10,SPReefPoint,St. Paul,Prowfish,0,6
1996,10,SPReefPoint,St. Paul,RockSole,0,6
1996,10,SPReefPoint,St. Paul,Rockfish,1,6
1996,10,SPReefPoint,St. Paul,Salmon,0,6
1996,10,SPReefPoint,St. Paul,Sandfish,0,6
1996,10,SPReefPoint,St. Paul,Sandlance,0,6
1996,10,SPReefPoint,St. Paul,Sculpin,0,6
1996,10,SPReefPoint,St. Paul,Shark,0,6
1996,10,SPReefPoint,St. Paul,Skate,0,6
1996,10,SPReefPoint,St. Paul,Smelt,3,6
1996,10,SPReefPoint,St. Paul,Smoothtongue,0,6
1996,10,SPReefPoint,St. Paul,Snailfish,0,6
1996,10,SPReefPoint,St. Paul,Squid,0,6
1996,10,SPReefPoint,St. Paul,Stickleback,0,6
1996,10,SPReefPoint,St. Paul,Wolffish,0,6
1997,8,SGNorth,St. George,Arrowtooth,0,95
1997,8,SGNorth,St. George,Cod,0,95
1997,8,SGNorth,St. George,Eelpout,0,95
1997,8,SGNorth,St. George,Flatfish,2,95
1997,8,SGNorth,St. George,GBBM,12,95
1997,8,SGNorth,St. George,GMGM,1,95
1997,8,SGNorth,St. George,Gadus,6,95
1997,8,SGNorth,St. George,Gonatid,2,95
1997,8,SGNorth,St. George,Gonatus,3,95
1997,8,SGNorth,St. George,Hake,1,95
1997,8,SGNorth,St. George,Herring,2,95
1997,8,SGNorth,St. George,HexSable,1,95
1997,8,SGNorth,St. George,Lamprey,0,95
1997,8,SGNorth,St. George,Lumpsucker,0,95
1997,8,SGNorth,St. George,Myctophid,0,95
1997,8,SGNorth,St. George,Octopus,0,95
1997,8,SGNorth,St. George,Poacher,0,95
1997,8,SGNorth,St. George,Pollock,66,95
1997,8,SGNorth,St. George,Prickleback,0,95
1997,8,SGNorth,St. George,Prowfish,0,95
1997,8,SGNorth,St. George,RockSole,0,95
1997,8,SGNorth,St. George,Rockfish,0,95
1997,8,SGNorth,St. George,Salmon,33,95
1997,8,SGNorth,St. George,Sandfish,1,95
1997,8,SGNorth,St. George,Sandlance,1,95
1997,8,SGNorth,St. George,Sculpin,0,95
1997,8,SGNorth,St. George,Shark,0,95
1997,8,SGNorth,St. George,Skate,0,95
1997,8,SGNorth,St. George,Smelt,1,95
1997,8,SGNorth,St. George,Smoothtongue,0,95
1997,8,SGNorth,St. George,Snailfish,0,95
1997,8,SGNorth,St. George,Squid,8,95
1997,8,SGNorth,St. George,Stickleback,0,95
1997,8,SGNorth,St. George,Wolffish,0,95
1997,8,SGSouth,St. George,Arrowtooth,0,55
1997,8,SGSouth,St. George,Cod,0,55
1997,8,SGSouth,St. George,Eelpout,0,55
1997,8,SGSouth,St. George,Flatfish,0,55
1997,8,SGSouth,St. George,GBBM,28,55
1997,8,SGSouth,St. George,GMGM,2,55
1997,8,SGSouth,St. George,Gadus,3,55
1997,8,SGSouth,St. George,Gonatid,3,55
1997,8,SGSouth,St. George,Gonatus,9,55
1997,8,SGSouth,St. George,Hake,0,55
1997,8,SGSouth,St. George,Herring,1,55
1997,8,SGSouth,St. George,HexSable,1,55
1997,8,SGSouth,St. George,Lamprey,0,55
1997,8,SGSouth,St. George,Lumpsucker,0,55
1997,8,SGSouth,St. George,Myctophid,4,55
1997,8,SGSouth,St. George,Octopus,0,55
1997,8,SGSouth,St. George,Poacher,0,55
1997,8,SGSouth,St. George,Pollock,19,55
1997,8,SGSouth,St. George,Prickleback,0,55
1997,8,SGSouth,St. George,Prowfish,0,55
1997,8,SGSouth,St. George,RockSole,0,55
1997,8,SGSouth,St. George,Rockfish,0,55
1997,8,SGSouth,St. George,Salmon,19,55
1997,8,SGSouth,St. George,Sandfish,0,55
1997,8,SGSouth,St. George,Sandlance,1,55
1997,8,SGSouth,St. George,Sculpin,0,55
1997,8,SGSouth,St. George,Shark,0,55
1997,8,SGSouth,St. George,Skate,0,55
1997,8,SGSouth,St. George,Smelt,0,55
1997,8,SGSouth,St. George,Smoothtongue,7,55
1997,8,SGSouth,St. George,Snailfish,0,55
1997,8,SGSouth,St. George,Squid,5,55
1997,8,SGSouth,St. George,Stickleback,0,55
1997,8,SGSouth,St. George,Wolffish,0,55
1997,8,SPEast,St. Paul,Arrowtooth,0,28
1997,8,SPEast,St. Paul,Cod,0,28
1997,8,SPEast,St. Paul,Eelpout,0,28
1997,8,SPEast,St. Paul,Flatfish,0,28
1997,8,SPEast,St. Paul,GBBM,0,28
1997,8,SPEast,St. Paul,GMGM,0,28
1997,8,SPEast,St. Paul,Gadus,2,28
1997,8,SPEast,St. Paul,Gonatid,0,28
1997,8,SPEast,St. Paul,Gonatus,0,28
1997,8,SPEast,St. Paul,Hake,0,28
1997,8,SPEast,St. Paul,Herring,2,28
1997,8,SPEast,St. Paul,HexSable,6,28
1997,8,SPEast,St. Paul,Lamprey,0,28
1997,8,SPEast,St. Paul,Lumpsucker,0,28
1997,8,SPEast,St. Paul,Myctophid,0,28
1997,8,SPEast,St. Paul,Octopus,0,28
1997,8,SPEast,St. Paul,Poacher,0,28
1997,8,SPEast,St. Paul,Pollock,26,28
1997,8,SPEast,St. Paul,Prickleback,0,28
1997,8,SPEast,St. Paul,Prowfish,0,28
1997,8,SPEast,St. Paul,RockSole,0,28
1997,8,SPEast,St. Paul,Rockfish,0,28
1997,8,SPEast,St. Paul,Salmon,4,28
1997,8,SPEast,St. Paul,Sandfish,0,28
1997,8,SPEast,St. Paul,Sandlance,2,28
1997,8,SPEast,St. Paul,Sculpin,0,28
1997,8,SPEast,St. Paul,Shark,0,28
1997,8,SPEast,St. Paul,Skate,0,28
1997,8,SPEast,St. Paul,Smelt,0,28
1997,8,SPEast,St. Paul,Smoothtongue,0,28
1997,8,SPEast,St. Paul,Snailfish,0,28
1997,8,SPEast,St. Paul,Squid,0,28
1997,8,SPEast,St. Paul,Stickleback,0,28
1997,8,SPEast,St. Paul,Wolffish,0,28
1997,8,SPEnglishBay,St. Paul,Arrowtooth,0,21
1997,8,SPEnglishBay,St. Paul,Cod,2,21
1997,8,SPEnglishBay,St. Paul,Eelpout,0,21
1997,8,SPEnglishBay,St. Paul,Flatfish,0,21
1997,8,SPEnglishBay,St. Paul,GBBM,1,21
1997,8,SPEnglishBay,St. Paul,GMGM,1,21
1997,8,SPEnglishBay,St. Paul,Gadus,1,21
1997,8,SPEnglishBay,St. Paul,Gonatid,0,21
1997,8,SPEnglishBay,St. Paul,Gonatus,0,21
1997,8,SPEnglishBay,St. Paul,Hake,0,21
1997,8,SPEnglishBay,St. Paul,Herring,1,21
1997,8,SPEnglishBay,St. Paul,HexSable,6,21
1997,8,SPEnglishBay,St. Paul,Lamprey,0,21
1997,8,SPEnglishBay,St. Paul,Lumpsucker,0,21
1997,8,SPEnglishBay,St. Paul,Myctophid,0,21
1997,8,SPEnglishBay,St. Paul,Octopus,0,21
1997,8,SPEnglishBay,St. Paul,Poacher,0,21
1997,8,SPEnglishBay,St. Paul,Pollock,20,21
1997,8,SPEnglishBay,St. Paul,Prickleback,0,21
1997,8,SPEnglishBay,St. Paul,Prowfish,0,21
1997,8,SPEnglishBay,St. Paul,RockSole,0,21
1997,8,SPEnglishBay,St. Paul,Rockfish,0,21
1997,8,SPEnglishBay,St. Paul,Salmon,3,21
1997,8,SPEnglishBay,St. Paul,Sandfish,0,21
1997,8,SPEnglishBay,St. Paul,Sandlance,0,21
1997,8,SPEnglishBay,St. Paul,Sculpin,0,21
1997,8,SPEnglishBay,St. Paul,Shark,0,21
1997,8,SPEnglishBay,St. Paul,Skate,0,21
1997,8,SPEnglishBay,St. Paul,Smelt,0,21
1997,8,SPEnglishBay,St. Paul,Smoothtongue,2,21
1997,8,SPEnglishBay,St. Paul,Snailfish,0,21
1997,8,SPEnglishBay,St. Paul,Squid,0,21
1997,8,SPEnglishBay,St. Paul,Stickleback,1,21
1997,8,SPEnglishBay,St. Paul,Wolffish,0,21
1997,8,SPReefPoint,St. Paul,Arrowtooth,0,26
1997,8,SPReefPoint,St. Paul,Cod,0,26
1997,8,SPReefPoint,St. Paul,Eelpout,0,26
1997,8,SPReefPoint,St. Paul,Flatfish,0,26
1997,8,SPReefPoint,St. Paul,GBBM,3,26
1997,8,SPReefPoint,St. Paul,GMGM,0,26
1997,8,SPReefPoint,St. Paul,Gadus,1,26
1997,8,SPReefPoint,St. Paul,Gonatid,1,26
1997,8,SPReefPoint,St. Paul,Gonatus,2,26
1997,8,SPReefPoint,St. Paul,Hake,0,26
1997,8,SPReefPoint,St. Paul,Herring,0,26
1997,8,SPReefPoint,St. Paul,HexSable,3,26
1997,8,SPReefPoint,St. Paul,Lamprey,0,26
1997,8,SPReefPoint,St. Paul,Lumpsucker,0,26
1997,8,SPReefPoint,St. Paul,Myctophid,0,26
1997,8,SPReefPoint,St. Paul,Octopus,0,26
1997,8,SPReefPoint,St. Paul,Poacher,0,26
1997,8,SPReefPoint,St. Paul,Pollock,21,26
1997,8,SPReefPoint,St. Paul,Prickleback,0,26
1997,8,SPReefPoint,St. Paul,Prowfish,0,26
1997,8,SPReefPoint,St. Paul,RockSole,0,26
1997,8,SPReefPoint,St. Paul,Rockfish,0,26
1997,8,SPReefPoint,St. Paul,Salmon,4,26
1997,8,SPReefPoint,St. Paul,Sandfish,0,26
1997,8,SPReefPoint,St. Paul,Sandlance,3,26
1997,8,SPReefPoint,St. Paul,Sculpin,0,26
1997,8,SPReefPoint,St. Paul,Shark,0,26
1997,8,SPReefPoint,St. Paul,Skate,0,26
1997,8,SPReefPoint,St. Paul,Smelt,0,26
1997,8,SPReefPoint,St. Paul,Smoothtongue,0,26
1997,8,SPReefPoint,St. Paul,Snailfish,0,26
1997,8,SPReefPoint,St. Paul,Squid,0,26
1997,8,SPReefPoint,St. Paul,Stickleback,0,26
1997,8,SPReefPoint,St. Paul,Wolffish,0,26
1998,8,SGNorth,St. George,Arrowtooth,1,132
1998,8,SGNorth,St. George,Cod,0,132
1998,8,SGNorth,St. George,Eelpout,0,132
1998,8,SGNorth,St. George,Flatfish,0,132
1998,8,SGNorth,St. George,GBBM,32,132
1998,8,SGNorth,St. George,GMGM,2,132
1998,8,SGNorth,St. George,Gadus,4,132
1998,8,SGNorth,St. George,Gonatid,1,132
1998,8,SGNorth,St. George,Gonatus,2,132
1998,8,SGNorth,St. George,Hake,0,132
1998,8,SGNorth,St. George,Herring,1,132
1998,8,SGNorth,St. George,HexSable,5,132
1998,8,SGNorth,St. George,Lamprey,0,132
1998,8,SGNorth,St. George,Lumpsucker,0,132
1998,8,SGNorth,St. George,Myctophid,2,132
1998,8,SGNorth,St. George,Octopus,0,132
1998,8,SGNorth,St. George,Poacher,0,132
1998,8,SGNorth,St. George,Pollock,110,132
1998,8,SGNorth,St. George,Prickleback,0,132
1998,8,SGNorth,St. George,Prowfish,0,132
1998,8,SGNorth,St. George,RockSole,1,132
1998,8,SGNorth,St. George,Rockfish,0,132
1998,8,SGNorth,St. George,Salmon,25,132
1998,8,SGNorth,St. George,Sandfish,0,132
1998,8,SGNorth,St. George,Sandlance,7,132
1998,8,SGNorth,St. George,Sculpin,0,132
1998,8,SGNorth,St. George,Shark,0,132
1998,8,SGNorth,St. George,Skate,0,132
1998,8,SGNorth,St. George,Smelt,1,132
1998,8,SGNorth,St. George,Smoothtongue,10,132
1998,8,SGNorth,St. George,Snailfish,0,132
1998,8,SGNorth,St. George,Squid,3,132
1998,8,SGNorth,St. George,Stickleback,0,132
1998,8,SGNorth,St. George,Wolffish,0,132
1998,8,SGSouth,St. George,Arrowtooth,2,75
1998,8,SGSouth,St. George,Cod,0,75
1998,8,SGSouth,St. George,Eelpout,0,75
1998,8,SGSouth,St. George,Flatfish,0,75
1998,8,SGSouth,St. George,GBBM,28,75
1998,8,SGSouth,St. George,GMGM,4,75
1998,8,SGSouth,St. George,Gadus,4,75
1998,8,SGSouth,St. George,Gonatid,2,75
1998,8,SGSouth,St. George,Gonatus,4,75
1998,8,SGSouth,St. George,Hake,0,75
1998,8,SGSouth,St. George,Herring,0,75
1998,8,SGSouth,St. George,HexSable,4,75
1998,8,SGSouth,St. George,Lamprey,1,75
1998,8,SGSouth,St. George,Lumpsucker,0,75
1998,8,SGSouth,St. George,Myctophid,2,75
1998,8,SGSouth,St. George,Octopus,0,75
1998,8,SGSouth,St. George,Poacher,0,75
1998,8,SGSouth,St. George,Pollock,46,75
1998,8,SGSouth,St. George,Prickleback,0,75
1998,8,SGSouth,St. George,Prowfish,0,75
1998,8,SGSouth,St. George,RockSole,0,75
1998,8,SGSouth,St. George,Rockfish,0,75
1998,8,SGSouth,St. George,Salmon,12,75
1998,8,SGSouth,St. George,Sandfish,0,75
1998,8,SGSouth,St. George,Sandlance,9,75
1998,8,SGSouth,St. George,Sculpin,0,75
1998,8,SGSouth,St. George,Shark,0,75
1998,8,SGSouth,St. George,Skate,0,75
1998,8,SGSouth,St. George,Smelt,0,75
1998,8,SGSouth,St. George,Smoothtongue,15,75
1998,8,SGSouth,St. George,Snailfish,0,75
1998,8,SGSouth,St. George,Squid,8,75
1998,8,SGSouth,St. George,Stickleback,4,75
1998,8,SGSouth,St. George,Wolffish,0,75
1998,8,SPEast,St. Paul,Arrowtooth,1,72
1998,8,SPEast,St. Paul,Cod,0,72
1998,8,SPEast,St. Paul,Eelpout,0,72
1998,8,SPEast,St. Paul,Flatfish,0,72
1998,8,SPEast,St. Paul,GBBM,2,72
1998,8,SPEast,St. Paul,GMGM,6,72
1998,8,SPEast,St. Paul,Gadus,5,72
1998,8,SPEast,St. Paul,Gonatid,0,72
1998,8,SPEast,St. Paul,Gonatus,0,72
1998,8,SPEast,St. Paul,Hake,0,72
1998,8,SPEast,St. Paul,Herring,3,72
1998,8,SPEast,St. Paul,HexSable,3,72
1998,8,SPEast,St. Paul,Lamprey,0,72
1998,8,SPEast,St. Paul,Lumpsucker,0,72
1998,8,SPEast,St. Paul,Myctophid,2,72
1998,8,SPEast,St. Paul,Octopus,0,72
1998,8,SPEast,St. Paul,Poacher,0,72
1998,8,SPEast,St. Paul,Pollock,61,72
1998,8,SPEast,St. Paul,Prickleback,0,72
1998,8,SPEast,St. Paul,Prowfish,0,72
1998,8,SPEast,St. Paul,RockSole,0,72
1998,8,SPEast,St. Paul,Rockfish,0,72
1998,8,SPEast,St. Paul,Salmon,8,72
1998,8,SPEast,St. Paul,Sandfish,0,72
1998,8,SPEast,St. Paul,Sandlance,16,72
1998,8,SPEast,St. Paul,Sculpin,0,72
1998,8,SPEast,St. Paul,Shark,0,72
1998,8,SPEast,St. Paul,Skate,0,72
1998,8,SPEast,St. Paul,Smelt,1,72
1998,8,SPEast,St. Paul,Smoothtongue,2,72
1998,8,SPEast,St. Paul,Snailfish,0,72
1998,8,SPEast,St. Paul,Squid,2,72
1998,8,SPEast,St. Paul,Stickleback,0,72
1998,8,SPEast,St. Paul,Wolffish,0,72
1998,8,SPEnglishBay,St. Paul,Arrowtooth,0,42
1998,8,SPEnglishBay,St. Paul,Cod,0,42
1998,8,SPEnglishBay,St. Paul,Eelpout,0,42
1998,8,SPEnglishBay,St. Paul,Flatfish,0,42
1998,8,SPEnglishBay,St. Paul,GBBM,4,42
1998,8,SPEnglishBay,St. Paul,GMGM,3,42
1998,8,SPEnglishBay,St. Paul,Gadus,4,42
1998,8,SPEnglishBay,St. Paul,Gonatid,0,42
1998,8,SPEnglishBay,St. Paul,Gonatus,1,42
1998,8,SPEnglishBay,St. Paul,Hake,0,42
1998,8,SPEnglishBay,St. Paul,Herring,1,42
1998,8,SPEnglishBay,St. Paul,HexSable,5,42
1998,8,SPEnglishBay,St. Paul,Lamprey,0,42
1998,8,SPEnglishBay,St. Paul,Lumpsucker,2,42
1998,8,SPEnglishBay,St. Paul,Myctophid,0,42
1998,8,SPEnglishBay,St. Paul,Octopus,0,42
1998,8,SPEnglishBay,St. Paul,Poacher,0,42
1998,8,SPEnglishBay,St. Paul,Pollock,32,42
1998,8,SPEnglishBay,St. Paul,Prickleback,0,42
1998,8,SPEnglishBay,St. Paul,Prowfish,0,42
1998,8,SPEnglishBay,St. Paul,RockSole,0,42
1998,8,SPEnglishBay,St. Paul,Rockfish,0,42
1998,8,SPEnglishBay,St. Paul,Salmon,6,42
1998,8,SPEnglishBay,St. Paul,Sandfish,0,42
1998,8,SPEnglishBay,St. Paul,Sandlance,7,42
1998,8,SPEnglishBay,St. Paul,Sculpin,0,42
1998,8,SPEnglishBay,St. Paul,Shark,0,42
1998,8,SPEnglishBay,St. Paul,Skate,0,42
1998,8,SPEnglishBay,St. Paul,Smelt,0,42
1998,8,SPEnglishBay,St. Paul,Smoothtongue,3,42
1998,8,SPEnglishBay,St. Paul,Snailfish,0,42
1998,8,SPEnglishBay,St. Paul,Squid,0,42
1998,8,SPEnglishBay,St. Paul,Stickleback,0,42
1998,8,SPEnglishBay,St. Paul,Wolffish,0,42
1998,8,SPReefPoint,St. Paul,Arrowtooth,0,80
1998,8,SPReefPoint,St. Paul,Cod,0,80
1998,8,SPReefPoint,St. Paul,Eelpout,0,80
1998,8,SPReefPoint,St. Paul,Flatfish,0,80
1998,8,SPReefPoint,St. Paul,GBBM,13,80
1998,8,SPReefPoint,St. Paul,GMGM,5,80
1998,8,SPReefPoint,St. Paul,Gadus,6,80
1998,8,SPReefPoint,St. Paul,Gonatid,0,80
1998,8,SPReefPoint,St. Paul,Gonatus,4,80
1998,8,SPReefPoint,St. Paul,Hake,0,80
1998,8,SPReefPoint,St. Paul,Herring,5,80
1998,8,SPReefPoint,St. Paul,HexSable,11,80
1998,8,SPReefPoint,St. Paul,Lamprey,1,80
1998,8,SPReefPoint,St. Paul,Lumpsucker,0,80
1998,8,SPReefPoint,St. Paul,Myctophid,4,80
1998,8,SPReefPoint,St. Paul,Octopus,0,80
1998,8,SPReefPoint,St. Paul,Poacher,1,80
1998,8,SPReefPoint,St. Paul,Pollock,59,80
1998,8,SPReefPoint,St. Paul,Prickleback,0,80
1998,8,SPReefPoint,St. Paul,Prowfish,0,80
1998,8,SPReefPoint,St. Paul,RockSole,0,80
1998,8,SPReefPoint,St. Paul,Rockfish,0,80
1998,8,SPReefPoint,St. Paul,Salmon,10,80
1998,8,SPReefPoint,St. Paul,Sandfish,2,80
1998,8,SPReefPoint,St. Paul,Sandlance,15,80
1998,8,SPReefPoint,St. Paul,Sculpin,0,80
1998,8,SPReefPoint,St. Paul,Shark,1,80
1998,8,SPReefPoint,St. Paul,Skate,0,80
1998,8,SPReefPoint,St. Paul,Smelt,0,80
1998,8,SPReefPoint,St. Paul,Smoothtongue,7,80
1998,8,SPReefPoint,St. Paul,Snailfish,0,80
1998,8,SPReefPoint,St. Paul,Squid,4,80
1998,8,SPReefPoint,St. Paul,Stickleback,1,80
1998,8,SPReefPoint,St. Paul,Wolffish,0,80
1999,8,SPEast,St. Paul,Arrowtooth,0,12
1999,8,SPEast,St. Paul,Cod,0,12
1999,8,SPEast,St. Paul,Eelpout,0,12
1999,8,SPEast,St. Paul,Flatfish,0,12
1999,8,SPEast,St. Paul,GBBM,0,12
1999,8,SPEast,St. Paul,GMGM,0,12
1999,8,SPEast,St. Paul,Gadus,1,12
1999,8,SPEast,St. Paul,Gonatid,0,12
1999,8,SPEast,St. Paul,Gonatus,0,12
1999,8,SPEast,St. Paul,Hake,0,12
1999,8,SPEast,St. Paul,Herring,1,12
1999,8,SPEast,St. Paul,HexSable,0,12
1999,8,SPEast,St. Paul,Lamprey,0,12
1999,8,SPEast,St. Paul,Lumpsucker,0,12
1999,8,SPEast,St. Paul,Myctophid,0,12
1999,8,SPEast,St. Paul,Octopus,0,12
1999,8,SPEast,St. Paul,Poacher,0,12
1999,8,SPEast,St. Paul,Pollock,10,12
1999,8,SPEast,St. Paul,Prickleback,0,12
1999,8,SPEast,St. Paul,Prowfish,0,12
1999,8,SPEast,St. Paul,RockSole,0,12
1999,8,SPEast,St. Paul,Rockfish,0,12
1999,8,SPEast,St. Paul,Salmon,2,12
1999,8,SPEast,St. Paul,Sandfish,0,12
1999,8,SPEast,St. Paul,Sandlance,0,12
1999,8,SPEast,St. Paul,Sculpin,0,12
1999,8,SPEast,St. Paul,Shark,0,12
1999,8,SPEast,St. Paul,Skate,0,12
1999,8,SPEast,St. Paul,Smelt,0,12
1999,8,SPEast,St. Paul,Smoothtongue,0,12
1999,8,SPEast,St. Paul,Snailfish,0,12
1999,8,SPEast,St. Paul,Squid,0,12
1999,8,SPEast,St. Paul,Stickleback,0,12
1999,8,SPEast,St. Paul,Wolffish,0,12
1999,8,SPReefPoint,St. Paul,Arrowtooth,0,19
1999,8,SPReefPoint,St. Paul,Cod,0,19
1999,8,SPReefPoint,St. Paul,Eelpout,0,19
1999,8,SPReefPoint,St. Paul,Flatfish,0,19
1999,8,SPReefPoint,St. Paul,GBBM,2,19
1999,8,SPReefPoint,St. Paul,GMGM,0,19
1999,8,SPReefPoint,St. Paul,Gadus,5,19
1999,8,SPReefPoint,St. Paul,Gonatid,0,19
1999,8,SPReefPoint,St. Paul,Gonatus,1,19
1999,8,SPReefPoint,St. Paul,Hake,0,19
1999,8,SPReefPoint,St. Paul,Herring,0,19
1999,8,SPReefPoint,St. Paul,HexSable,0,19
1999,8,SPReefPoint,St. Paul,Lamprey,0,19
1999,8,SPReefPoint,St. Paul,Lumpsucker,0,19
1999,8,SPReefPoint,St. Paul,Myctophid,2,19
1999,8,SPReefPoint,St. Paul,Octopus,0,19
1999,8,SPReefPoint,St. Paul,Poacher,0,19
1999,8,SPReefPoint,St. Paul,Pollock,11,19
1999,8,SPReefPoint,St. Paul,Prickleback,0,19
1999,8,SPReefPoint,St. Paul,Prowfish,0,19
1999,8,SPReefPoint,St. Paul,RockSole,0,19
1999,8,SPReefPoint,St. Paul,Rockfish,0,19
1999,8,SPReefPoint,St. Paul,Salmon,3,19
1999,8,SPReefPoint,St. Paul,Sandfish,1,19
1999,8,SPReefPoint,St. Paul,Sandlance,1,19
1999,8,SPReefPoint,St. Paul,Sculpin,0,19
1999,8,SPReefPoint,St. Paul,Shark,0,19
1999,8,SPReefPoint,St. Paul,Skate,0,19
1999,8,SPReefPoint,St. Paul,Smelt,0,19
1999,8,SPReefPoint,St. Paul,Smoothtongue,3,19
1999,8,SPReefPoint,St. Paul,Snailfish,0,19
1999,8,SPReefPoint,St. Paul,Squid,2,19
1999,8,SPReefPoint,St. Paul,Stickleback,0,19
1999,8,SPReefPoint,St. Paul,Wolffish,0,19
2000,7,SPEast,St. Paul,Arrowtooth,0,3
2000,7,SPEast,St. Paul,Cod,0,3
2000,7,SPEast,St. Paul,Eelpout,0,3
2000,7,SPEast,St. Paul,Flatfish,0,3
2000,7,SPEast,St. Paul,GBBM,0,3
2000,7,SPEast,St. Paul,GMGM,2,3
2000,7,SPEast,St. Paul,Gadus,1,3
2000,7,SPEast,St. Paul,Gonatid,0,3
2000,7,SPEast,St. Paul,Gonatus,0,3
2000,7,SPEast,St. Paul,Hake,0,3
2000,7,SPEast,St. Paul,Herring,0,3
2000,7,SPEast,St. Paul,HexSable,2,3
2000,7,SPEast,St. Paul,Lamprey,0,3
2000,7,SPEast,St. Paul,Lumpsucker,0,3
2000,7,SPEast,St. Paul,Myctophid,0,3
2000,7,SPEast,St. Paul,Octopus,0,3
2000,7,SPEast,St. Paul,Poacher,0,3
2000,7,SPEast,St. Paul,Pollock,2,3
2000,7,SPEast,St. Paul,Prickleback,0,3
2000,7,SPEast,St. Paul,Prowfish,0,3
2000,7,SPEast,St. Paul,RockSole,0,3
2000,7,SPEast,St. Paul,Rockfish,0,3
2000,7,SPEast,St. Paul,Salmon,0,3
2000,7,SPEast,St. Paul,Sandfish,1,3
2000,7,SPEast,St. Paul,Sandlance,2,3
2000,7,SPEast,St. Paul,Sculpin,0,3
2000,7,SPEast,St. Paul,Shark,0,3
2000,7,SPEast,St. Paul,Skate,0,3
2000,7,SPEast,St. Paul,Smelt,0,3
2000,7,SPEast,St. Paul,Smoothtongue,0,3
2000,7,SPEast,St. Paul,Snailfish,0,3
2000,7,SPEast,St. Paul,Squid,0,3
2000,7,SPEast,St. Paul,Stickleback,0,3
2000,7,SPEast,St. Paul,Wolffish,0,3
2000,7,SPReefPoint,St. Paul,Arrowtooth,0,1
2000,7,SPReefPoint,St. Paul,Cod,0,1
2000,7,SPReefPoint,St. Paul,Eelpout,0,1
2000,7,SPReefPoint,St. Paul,Flatfish,0,1
2000,7,SPReefPoint,St. Paul,GBBM,0,1
2000,7,SPReefPoint,St. Paul,GMGM,0,1
2000,7,SPReefPoint,St. Paul,Gadus,0,1
2000,7,SPReefPoint,St. Paul,Gonatid,0,1
2000,7,SPReefPoint,St. Paul,Gonatus,0,1
2000,7,SPReefPoint,St. Paul,Hake,0,1
2000,7,SPReefPoint,St. Paul,Herring,0,1
2000,7,SPReefPoint,St. Paul,HexSable,0,1
2000,7,SPReefPoint,St. Paul,Lamprey,0,1
2000,7,SPReefPoint,St. Paul,Lumpsucker,0,1
2000,7,SPReefPoint,St. Paul,Myctophid,0,1
2000,7,SPReefPoint,St. Paul,Octopus,0,1
2000,7,SPReefPoint,St. Paul,Poacher,0,1
2000,7,SPReefPoint,St. Paul,Pollock,0,1
2000,7,SPReefPoint,St. Paul,Prickleback,0,1
2000,7,SPReefPoint,St. Paul,Prowfish,0,1
2000,7,SPReefPoint,St. Paul,RockSole,0,1
2000,7,SPReefPoint,St. Paul,Rockfish,0,1
2000,7,SPReefPoint,St. Paul,Salmon,0,1
2000,7,SPReefPoint,St. Paul,Sandfish,0,1
2000,7,SPReefPoint,St. Paul,Sandlance,1,1
2000,7,SPReefPoint,St. Paul,Sculpin,0,1
2000,7,SPReefPoint,St. Paul,Shark,0,1
2000,7,SPReefPoint,St. Paul,Skate,0,1
2000,7,SPReefPoint,St. Paul,Smelt,0,1
2000,7,SPReefPoint,St. Paul,Smoothtongue,0,1
2000,7,SPReefPoint,St. Paul,Snailfish,0,1
2000,7,SPReefPoint,St. Paul,Squid,0,1
2000,7,SPReefPoint,St. Paul,Stickleback,0,1
2000,7,SPReefPoint,St. Paul,Wolffish,0,1
2000,8,SGNorth,St. George,Arrowtooth,1,70
2000,8,SGNorth,St. George,Cod,0,70
2000,8,SGNorth,St. George,Eelpout,0,70
2000,8,SGNorth,St. George,Flatfish,1,70
2000,8,SGNorth,St. George,GBBM,16,70
2000,8,SGNorth,St. George,GMGM,5,70
2000,8,SGNorth,St. George,Gadus,3,70
2000,8,SGNorth,St. George,Gonatid,3,70
2000,8,SGNorth,St. George,Gonatus,4,70
2000,8,SGNorth,St. George,Hake,0,70
2000,8,SGNorth,St. George,Herring,0,70
2000,8,SGNorth,St. George,HexSable,0,70
2000,8,SGNorth,St. George,Lamprey,1,70
2000,8,SGNorth,St. George,Lumpsucker,0,70
